site_id,year,week_index,start_date,t2m_08,t2m_mean_08_18,t2m_min_08_18,t2m_max_08_18,t2m_absmax_08_18,t2m_absmin_08_18,rh_08,rh_mean_08_18,rh_absmax_08_18,wind_mean,wind_min,wind_max,wind_absmax,n_obs,n_days,pct_t2m_08_18,pct_rh_08_18,pct_wind_max,pct_viability
65,2021,35,2021-08-27,28.922550857142856,32.895922,28.922550857142856,34.69623228571429,36.694244,27.389801,56.793279559387706,40.37927884741121,46.287847645251205,3.335576385714286,2.1566232514285715,4.7932087857142855,6.113655,7,7,0.5714285714285714,1.0,1.0,0.5714285714285714
65,2021,36,2021-09-03,27.486794428571425,32.030629285714284,27.486794428571425,34.00562814285714,35.818024,23.267242,60.17852319323131,41.84274486277956,65.8724780846081,3.188596071428571,1.3010575814285714,4.858342314285714,5.955074,7,7,0.7142857142857143,1.0,1.0,0.7142857142857143
65,2021,37,2021-09-10,26.097948285714285,31.39560985714286,26.097948285714285,33.705231142857144,36.368805,24.235992,52.46679715090065,35.405969293715934,44.47970281511414,4.058149157142857,2.7057252285714286,5.324143471428571,6.52087,7,7,1.0,1.0,1.0,1.0
65,2021,38,2021-09-17,25.123409,30.190407714285715,25.123409,32.530042,39.3356,20.118317,43.76875272491767,28.253673798209935,39.69238842276957,4.150610228571429,2.0376357285714284,6.0924849000000005,9.733456,7,7,0.8571428571428571,1.0,1.0,0.8571428571428571
65,2021,39,2021-09-24,24.512987428571428,29.062136142857145,23.870234857142858,31.782065285714285,33.549713,21.853668,47.985967460068196,36.61445235097709,61.51559515638829,4.007140242857143,2.545595601428571,5.570828928571429,6.9476285,7,7,1.0,1.0,1.0,1.0
65,2021,40,2021-10-01,21.638301428571427,26.789382714285715,21.638301428571427,29.274357428571427,35.072662,20.60611,56.64111895146761,37.23836877926429,60.34472815430667,2.8490657285714285,1.515138752857143,4.1643995,6.043689,7,7,1.0,1.0,1.0,1.0
65,2021,41,2021-10-08,22.594530285714285,28.878900285714284,22.57259242857143,32.474483,36.555573,18.97232,50.73899621867605,30.817421889007893,48.12221541113717,5.6868275142857145,3.3174643857142856,9.0675973,12.258988,7,7,1.0,1.0,0.7142857142857143,0.7142857142857143
65,2021,42,2021-10-15,17.407170142857144,22.462159000000003,17.375640999999998,24.946406857142858,29.943756,14.51651,49.82391271410705,34.8050274280831,44.99187601428154,4.4083234,2.5473475857142853,6.499311342857142,8.526221,7,7,1.0,1.0,1.0,1.0
65,2021,43,2021-10-22,21.079568142857145,26.262404142857143,21.079568142857145,29.11828157142857,33.85611,16.790436,54.54475577184509,31.942369458003466,47.91624292195521,6.378058528571429,3.8340645285714285,9.05097232857143,12.756938,7,7,1.0,1.0,0.5714285714285714,0.5714285714285714
65,2021,44,2021-10-29,11.954044857142858,16.11021357142857,11.954044857142858,18.323080857142855,28.46402,8.370514,60.615790812063025,50.56456216972323,78.65634752761049,4.021888257142857,1.784370247142857,5.835624157142858,8.212343,7,7,0.5714285714285714,0.8571428571428571,1.0,0.5714285714285714
