site_id,site_name,week_bin,t2m_mean_08_18,rh_mean_08_18,wind_mean,t2m_absmax_08_18,t2m_absmin_08_18,rh_absmax_08_18,wind_absmax,pct_t2m_08_18,pct_rh_08_18,pct_wind_max,pct_viability,suitability_rank,suitability_temp_rank,suitability_rh_rank,suitability_wind_rank,suitability_score,no_go_week,confidence
52,SEWARD,2,-2.7838357976785724,61.54902967720841,4.707071725,12.330475,-29.035034,95.5585590174407,13.506107,0.0,0.75,0.8928571428571428,0.0,5,6,8,5,0.0,True,0.0
52,SEWARD,3,-5.342973909285714,56.6283457139208,4.9376835,13.519196,-26.740067,94.30475095898682,12.3080635,0.0,0.7857142857142857,0.8571428571428572,0.0,6,5,4,6,0.0,True,0.0
52,SEWARD,4,-0.5836344809535714,63.9908085613408,3.8507125392857136,12.413483,-13.380035,97.13394922445072,10.24978,0.0,0.5714285714285714,0.9642857142857144,0.0,2,3,7,2,0.0,True,0.0
52,SEWARD,5,1.337185355357143,54.36580842162292,4.052332742857143,16.368317,-18.306778,94.14713524179862,8.275398,0.0,0.8571428571428571,1.0,0.0,10,10,7,1,0.0,True,0.0
52,SEWARD,6,4.216584892857143,47.178677000849774,4.159132117857143,14.129547,-13.201141,73.21822557362377,9.803377,0.0,1.0,1.0,0.0,8,7,1,1,0.0,True,0.0
52,SEWARD,7,-1.1317794450000005,53.27138252516638,4.354008460714286,15.178131,-23.865784,86.94078324194811,8.827755,0.0,0.9285714285714286,1.0,0.0,8,7,3,1,0.0,True,0.0
52,SEWARD,8,1.597563947142857,43.824566671296935,4.149670717857143,18.493073,-27.811508,66.68502460839882,9.500062,0.0,1.0,1.0,0.0,9,9,1,1,0.0,True,0.0
52,SEWARD,9,9.07809458705357,42.57210725620176,4.433530201339286,24.04654,-10.084381,90.06448684819505,10.630913,0.1339285714285714,0.9642857142857144,0.9330357142857144,0.1339285714285714,11,13,2,5,0.1339285714285714,False,0.1339285714285714
52,SEWARD,10,5.75554184,47.65248573768224,4.303717157142858,23.69107,-7.913025,80.77024104827682,12.708923,0.0714285714285714,0.8214285714285714,0.9642857142857144,0.0714285714285714,9,12,8,2,0.0714285714285714,False,0.0714285714285714
52,SEWARD,11,9.016338300892857,42.75468379275368,4.782125910714285,26.045563,-9.690643,84.41045277705997,10.640774,0.2857142857142857,0.9642857142857144,0.9642857142857144,0.2857142857142857,8,9,2,2,0.2857142857142857,False,0.2857142857142857
52,SEWARD,12,8.522080963928572,47.987449689587024,5.00861015,23.785797,-6.656128,85.66286665185217,14.607087,0.0714285714285714,0.8571428571428572,0.8928571428571429,0.0714285714285714,15,12,6,4,0.0714285714285714,False,0.0714285714285714
52,SEWARD,13,9.546975925,49.223221984144914,4.861470846428571,26.753815,-4.862152,90.09143816122956,10.629095,0.2142857142857142,0.9285714285714286,0.9285714285714286,0.2142857142857142,12,13,3,3,0.2142857142857142,False,0.2142857142857142
52,SEWARD,14,11.669070185714286,38.45432829377136,5.43623405,22.359772,-1.6913452,74.8036375190548,12.835689,0.1428571428571428,1.0,0.8214285714285714,0.1071428571428571,13,14,1,8,0.1071428571428571,False,0.1071428571428571
52,SEWARD,15,17.880331775000002,31.941921209959524,5.254924139285714,31.609772,0.21765137,56.70858120730284,12.028486,0.7142857142857142,1.0,0.8571428571428571,0.6428571428571428,10,8,1,7,0.6428571428571428,False,0.6428571428571428
52,SEWARD,16,14.760068160714289,39.27916374036659,5.223052032142857,30.636383,-0.39437866,80.80098415679542,11.2507515,0.4642857142857142,0.9642857142857144,0.8928571428571428,0.3928571428571428,11,11,2,5,0.3928571428571428,False,0.3928571428571428
52,SEWARD,17,16.984430214285716,50.02178801112384,4.877228860714286,29.286041,4.4086,92.45149177954592,11.900504,0.75,0.8571428571428572,0.8928571428571428,0.4999999999999999,12,6,6,5,0.4999999999999999,False,0.4999999999999999
52,SEWARD,18,16.391795821428573,52.61690053718757,4.146070846428572,27.072662,5.1075745,90.05828168937026,11.514758,0.6428571428571428,0.8214285714285714,0.8928571428571428,0.5714285714285714,11,8,8,4,0.5714285714285714,False,0.5714285714285714
