site_id,site_name,week_bin,t2m_mean_08_18,rh_mean_08_18,wind_mean,t2m_absmax_08_18,t2m_absmin_08_18,rh_absmax_08_18,wind_absmax,pct_t2m_08_18,pct_rh_08_18,pct_wind_max,pct_viability,suitability_rank,suitability_temp_rank,suitability_rh_rank,suitability_wind_rank,suitability_score,no_go_week,confidence
49,ROCK COUNTY WIND,43,14.57610557142857,47.13972595135374,4.2678183,23.15567,3.145172,61.609288644603424,7.7915125,0.2857142857142857,1.0,1.0,0.2857142857142857,6,6,1,1,0.2857142857142857,False,0.2857142857142857
55,SOUTHFORK,43,14.725272285714286,46.03935431534871,4.479748671428571,23.240631,3.2604065,63.21863737647735,8.374175,0.2857142857142857,1.0,1.0,0.2857142857142857,6,6,1,1,0.2857142857142857,False,0.2857142857142857
58,TATANKA,43,13.552947285714286,48.14064377409006,4.602226657142857,22.353424,4.145172,57.82951818510409,7.671573,0.2857142857142857,1.0,1.0,0.2857142857142857,6,6,1,1,0.2857142857142857,False,0.2857142857142857
15,DUNLAP RANCH,43,11.745361614285711,41.35282763238076,4.956042485714286,17.217438,1.7218323,61.42406771434058,10.168738,0.0,1.0,0.7142857142857143,0.0,7,7,1,3,0.0,True,0.0
16,DUNLAP RANCH II,43,11.745361614285711,41.35282763238076,4.956042485714286,17.217438,1.7218323,61.42406771434058,10.168738,0.0,1.0,0.7142857142857143,0.0,7,7,1,3,0.0,True,0.0
45,PIONEER WIND PARK,43,11.825706285714286,39.18918561448794,3.835051514285714,16.792145,3.0646057,61.932022523563866,7.4321465,0.0,1.0,1.0,0.0,7,7,1,1,0.0,True,0.0
51,SEVEN MILE HILL,43,12.07762142857143,41.25573708545037,4.7890573000000005,17.549957,1.8321838,61.59822058010569,10.11845,0.0,1.0,0.8571428571428571,0.0,7,7,1,2,0.0,True,0.0
35,LIMESTONE,44,25.58709842857143,65.6068986810233,5.453419457142857,30.005524,19.373444,78.30661600320961,10.541263,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,1,1,1,2,0.7142857142857143,False,0.7142857142857143
36,LIMESTONE F06 REPLACEMENT,44,25.54782457142857,66.01906691820027,5.453419457142857,29.730133,19.282623,79.1615436326384,10.541263,1.0,0.8571428571428571,0.8571428571428571,0.7142857142857143,1,1,1,2,0.7142857142857143,False,0.7142857142857143
48,PRAIRIE SWITCH,44,26.908767,73.8295262898002,4.248756028571429,29.737946,22.183014,85.43976635306855,9.569647,1.0,0.5714285714285714,1.0,0.5714285714285714,2,1,3,1,0.5714285714285714,False,0.5714285714285714
7,CENTURY OAK,44,23.362216857142855,57.74840137870649,6.154279828571428,31.398834,15.848053,75.84577165154705,10.729284,1.0,0.7142857142857143,0.7142857142857143,0.4285714285714285,3,1,2,3,0.4285714285714285,False,0.4285714285714285
34,JAYHAWK,44,19.000346,72.37890770328251,4.311266714285714,26.960358,9.145905,96.11425812053731,9.127414,0.8571428571428571,0.5714285714285714,1.0,0.4285714285714285,3,2,3,1,0.4285714285714285,False,0.4285714285714285
37,LOCKETT WIND,44,22.45214457142857,57.75485595393828,5.5863558285714285,32.66446,12.954498,87.94199549877119,11.419481,1.0,0.7142857142857143,0.7142857142857143,0.4285714285714285,3,1,2,3,0.4285714285714285,False,0.4285714285714285
64,WESTERN TRAIL,44,22.508484000000003,59.45374320506743,5.498770871428572,32.38199,13.71817,88.06177276115478,11.263343,1.0,0.7142857142857143,0.7142857142857143,0.4285714285714285,3,1,2,3,0.4285714285714285,False,0.4285714285714285
