site_id,site_name,week_bin,t2m_mean_08_18,rh_mean_08_18,wind_mean,t2m_absmax_08_18,t2m_absmin_08_18,rh_absmax_08_18,wind_absmax,pct_t2m_08_18,pct_rh_08_18,pct_wind_max,pct_viability,suitability_rank,suitability_temp_rank,suitability_rh_rank,suitability_wind_rank,suitability_score,no_go_week,confidence
1,BROKEN BOW II,1,-7.055561228571428,62.72998190045064,3.284672514285714,3.938385,-17.947266,73.22104728643566,5.979715,0.0,1.0,1.0,0.0,2,3,1,1,0.0,True,0.0
1,BROKEN BOW II,2,-2.0636727474285714,61.23305964960214,4.325837242857142,5.251129,-15.194824,83.34476139297051,7.811889,0.0,0.7142857142857143,1.0,0.0,1,1,3,1,0.0,True,0.0
1,BROKEN BOW II,3,-4.049176357142857,34.11627045786357,4.898795742857144,9.525543,-17.667099,50.53159576858152,8.689921,0.0,1.0,1.0,0.0,3,3,1,1,0.0,True,0.0
1,BROKEN BOW II,4,1.2557662314285716,36.44519395161443,4.478230414285714,13.056061,-8.2153015,43.50523820260577,9.529406,0.0,1.0,1.0,0.0,1,2,1,1,0.0,True,0.0
1,BROKEN BOW II,5,3.2502980000000004,45.56730027864294,3.944954714285714,13.950836,-11.66156,57.63423315298956,7.99065,0.0,1.0,1.0,0.0,5,6,1,1,0.0,True,0.0
1,BROKEN BOW II,6,-2.241040928571429,40.16425709090027,3.961729942857143,7.113678,-15.179382,50.09270274851111,8.491323,0.0,1.0,1.0,0.0,3,3,1,1,0.0,True,0.0
1,BROKEN BOW II,7,-10.829136864857142,58.67490167636159,4.102263757142857,3.30484,-23.480438,69.68697538183413,7.1111774,0.0,1.0,1.0,0.0,2,3,1,1,0.0,True,0.0
1,BROKEN BOW II,8,-0.5171312857142859,49.9352495179215,3.7541239,19.117584,-29.354416,65.36958777277563,6.2514477,0.0,1.0,1.0,0.0,4,4,1,1,0.0,True,0.0
1,BROKEN BOW II,9,8.119779171428572,52.01729348935879,4.9555856857142855,14.57486,-1.3265076,87.72172915631113,13.532755,0.0,0.7142857142857143,0.8571428571428571,0.0,4,4,3,2,0.0,True,0.0
1,BROKEN BOW II,10,7.667660509999999,42.33715444739415,4.652547071428572,22.307281,-3.8699646,67.54214025522738,11.72715,0.1428571428571428,1.0,0.8571428571428571,0.1428571428571428,4,4,1,2,0.1428571428571428,False,0.1428571428571428
1,BROKEN BOW II,11,13.344606214285715,32.391620321511475,4.7529204571428565,23.522614,0.9171448,44.95401853107057,10.576851,0.4285714285714285,1.0,0.8571428571428571,0.4285714285714285,5,5,1,2,0.4285714285714285,False,0.4285714285714285
1,BROKEN BOW II,12,11.353019528571428,32.51007178087805,5.979432842857142,18.350494,-1.9444275,44.00595851817928,11.96231,0.1428571428571428,1.0,0.7142857142857143,0.1428571428571428,7,6,1,3,0.1428571428571428,False,0.1428571428571428
1,BROKEN BOW II,13,12.26476692857143,54.69147010671441,4.661986885714286,28.314362,-0.009857178,91.18771064108148,8.11948,0.4285714285714285,0.8571428571428571,1.0,0.4285714285714285,4,4,2,1,0.4285714285714285,False,0.4285714285714285
1,BROKEN BOW II,14,9.545375428571427,45.9540495276709,4.012812599999999,22.14859,0.81411743,82.04475104608923,8.792639,0.1428571428571428,0.8571428571428571,1.0,0.1428571428571428,4,4,2,1,0.1428571428571428,False,0.1428571428571428
1,BROKEN BOW II,15,17.47857942857143,27.582210209543835,5.115242842857143,27.185944,7.5155334,35.10106256057209,10.059537,0.8571428571428571,1.0,0.8571428571428571,0.8571428571428571,2,2,1,2,0.8571428571428571,False,0.8571428571428571
1,BROKEN BOW II,16,16.61762214285714,29.54775509209899,4.119036542857143,28.347809,4.453766,38.18715116305137,8.755924,0.5714285714285714,1.0,1.0,0.5714285714285714,4,3,1,1,0.5714285714285714,False,0.5714285714285714
1,BROKEN BOW II,17,14.950398428571429,60.45612732923728,5.062998442857142,25.254303,6.061676,87.11215812821787,9.086731,0.5714285714285714,0.8571428571428571,1.0,0.5714285714285714,4,4,2,1,0.5714285714285714,False,0.5714285714285714
1,BROKEN BOW II,18,18.864757,39.008964694055344,3.831178428571429,24.723297,8.206696,55.28174141387366,7.356515,0.8571428571428571,1.0,1.0,0.8571428571428571,2,2,1,1,0.8571428571428571,False,0.8571428571428571
1,BROKEN BOW II,19,25.76396414285714,24.81572079184661,4.296298671428572,30.037262,17.07193,40.00089897553533,8.594936,1.0,1.0,1.0,1.0,1,1,1,1,1.0,False,1.0
1,BROKEN BOW II,20,18.528973642857142,45.42435911636655,6.1433125,29.140045,8.702789,52.69475616225295,12.842628,0.8571428571428571,1.0,0.7142857142857143,0.7142857142857143,3,2,1,3,0.7142857142857143,False,0.7142857142857143
1,BROKEN BOW II,21,15.228985142857145,65.12546633437455,3.539860971428572,19.959625,10.2743225,89.71327264590036,7.4547567,0.5714285714285714,0.8571428571428571,1.0,0.5714285714285714,4,4,2,1,0.5714285714285714,False,0.5714285714285714
1,BROKEN BOW II,22,19.877109,58.47467187638864,3.5185136142857147,29.283356,10.182526,77.50366027893575,7.5222754,0.7142857142857143,0.8571428571428571,1.0,0.7142857142857143,3,3,2,1,0.7142857142857143,False,0.7142857142857143
