site_id,site_name,week_bin,t2m_mean_08_18,rh_mean_08_18,wind_mean,t2m_absmax_08_18,t2m_absmin_08_18,rh_absmax_08_18,wind_absmax,pct_t2m_08_18,pct_rh_08_18,pct_wind_max,pct_viability,suitability_rank,suitability_temp_rank,suitability_rh_rank,suitability_wind_rank,suitability_score,no_go_week,confidence
46,POLK,50,1.2232704608163265,61.351109226200656,3.977571530612245,19.486237,-14.174316,99.20624229346755,11.912818,0.020408163265306114,0.7755102040816327,0.9387755102040816,0.0,8,7,10,4,0.0,True,0.0
47,PRAIRIE BREEZE,50,-0.2523172991020408,64.32574607197468,4.2011586897959186,17.68155,-14.028809,98.7144411861499,11.874097,0.0,0.6938775510204082,0.9387755102040816,0.0,8,8,14,4,0.0,True,0.0
49,ROCK COUNTY WIND,50,-2.907436551632653,70.75991475427915,3.8671781714285713,14.615143,-18.526917,96.5008338320924,11.606043,0.0,0.5714285714285714,0.979591836734694,0.0,8,8,20,2,0.0,True,0.0
50,ROLLING HILLS,50,-2.5985268330612246,60.92463220391405,6.086731012244898,8.9339905,-18.870056,84.55126336360279,13.900236,0.0,0.7959183673469388,0.7959183673469388,0.0,8,8,9,7,0.0,True,0.0
51,SEVEN MILE HILL,50,-5.128915301632653,64.98717857330747,5.729983355102041,4.2396545,-26.44014,90.25448235865623,11.415994,0.0,0.7346938775510203,0.7959183673469388,0.0,8,8,12,7,0.0,True,0.0
52,SEWARD,50,1.6670984046938775,60.958532196973465,4.012426428571429,20.477448,-14.718536,99.03552405796302,13.94136,0.020408163265306114,0.7755102040816327,0.9387755102040816,0.0,8,7,10,4,0.0,True,0.0
53,SHOOTING STAR,50,6.053911123061225,51.49006017826677,4.095279883673469,22.404205,-11.795532,98.29153762774258,15.231375,0.020408163265306114,0.8775510204081632,0.9387755102040816,0.0,8,7,5,4,0.0,True,0.0
54,SKYVOLT,50,0.6542209253469389,66.62831612547326,3.998502957142857,20.739166,-13.315216,97.5043272087366,15.276861,0.020408163265306114,0.673469387755102,0.9591836734693878,0.0,8,7,15,3,0.0,True,0.0
55,SOUTHFORK,50,-2.9926901216326534,71.39033828865814,4.123422640816327,16.443512,-20.11589,96.40834875258304,11.813203,0.0,0.5102040816326531,0.979591836734694,0.0,8,8,23,2,0.0,True,0.0
56,SUNFLOWER,50,5.585306256734694,61.04591200717017,3.356120404081633,22.313385,-5.2065735,97.7859557991109,12.116949,0.020408163265306114,0.8775510204081632,0.979591836734694,0.0,8,7,5,2,0.0,True,0.0
57,SUNZIA WIND SOUTH,50,5.596714087755102,38.2206261049626,5.839673171428571,15.1805725,-5.6260986,90.03565979949165,14.370553,0.0,0.9591836734693878,0.7551020408163265,0.0,8,8,1,8,0.0,True,0.0
58,TATANKA,50,-3.2772041392857143,71.48740820380556,4.203624830612244,10.134674,-21.105927,95.87763682337092,10.365373,0.0,0.4693877551020408,0.9387755102040816,0.0,8,8,25,4,0.0,True,0.0
59,VALENTINE,50,-0.013961751632653103,60.53856596441528,5.275804363265307,13.842682,-13.246796,95.54787240407836,13.652814,0.0,0.7551020408163265,0.8571428571428571,0.0,8,8,11,6,0.0,True,0.0
60,WALNUT,50,0.3584982836734693,66.86455468501833,3.9219417877551024,20.760895,-13.483673,97.47688066691684,12.879998,0.020408163265306114,0.6326530612244898,0.9591836734693878,0.0,8,7,17,3,0.0,True,0.0
